,dato,tweetraw,usa_close,usa_return,usa_op,dax_close,dax_return,dax_op,china_close,china_return,china_op,trade_war
333,2018-03-12, It was my great honor to welcome the 2017 World Series Champion Houston @Astros to the @WhiteHouse! #HoustonStrong https://t.co/IO6B42jixA The Pittsburgh Post Gazette just endorsed Rick Saccone for Congress. He will be much better for steel and business. Very strong on experience and what our Country needs. Lamb will always vote for Pelosi and Dems....Will raise taxes weak on Crime and Border. If schools are mandated to be gun free zones violence and danger are given an open invitation to enter. Almost all school shootings are in gun free zones. Cowards will only go where there is no deterrent! ....On 18 to 21 Age Limits watching court cases and rulings before acting. States are making this decision. Things are moving rapidly on this but not much political support (to put it mildly). Very strong improvement and strengthening of background checks will be fully backed by White House. Legislation moving forward. Bump Stocks will soon be out. Highly trained expert teachers will be allowed to conceal carry subject to State Law. Armed guards OK deterrent!....... Secretary of Commerce Wilbur Ross will be speaking with representatives of the European Union about eliminating the large Tariffs and Barriers they use against the U.S.A. Not fair to our farmers and manufacturers.,2783.02002,-0.127560994,0,12418.38965,0.57744975,1,3326.698975,0.587157394,1,True
334,2018-03-13, It was my great honor to deliver a message at the Marine Core Air Station Miramar to our GREAT U.S. Military straight from the heart of the American People: We support you we thank you we love you - and we will always have your back! https://t.co/NEGCR6rM7Y If we don’t have a wall system we’re not going to have a country. Congress must fund the BORDER WALL &amp; prohibit grants to sanctuary jurisdictions that threaten the security of our country &amp; the people of our country. We must enforce our laws &amp; protect our people! #BuildTheWall https://t.co/NGqNueukvj California’s sanctuary policies are illegal and unconstitutional and put the safety and security of our entire nation at risk. Thousands of dangerous &amp; violent criminal aliens are released as a result of sanctuary policies set free to prey on innocent Americans. THIS MUST STOP! “According to the Center for Immigration Studies the $18 billion wall will pay for itself by curbing the importation of crime drugs and illegal immigrants who tend to go on the federal dole...” https://t.co/NdLC6jZwWE Heading to see the BORDER WALL prototypes in California! https://t.co/fU6Ukc271l Mike Pompeo Director of the CIA will become our new Secretary of State. He will do a fantastic job! Thank you to Rex Tillerson for his service! Gina Haspel will become the new Director of the CIA and the first woman so chosen. Congratulations to all! The Economy is raging at an all time high and is set to get even better. Jobs and wages up. Vote for Rick Saccone and keep it going! THE HOUSE INTELLIGENCE COMMITTEE HAS AFTER A 14 MONTH LONG IN-DEPTH INVESTIGATION FOUND NO EVIDENCE OF COLLUSION OR COORDINATION BETWEEN THE TRUMP CAMPAIGN AND RUSSIA TO INFLUENCE THE 2016 PRESIDENTIAL ELECTION.,2765.310059,-0.640433102,0,12221.030270000001,-1.614916014,0,3310.239014,-0.497243883,0,True
335,2018-03-14, It was wonderful to be back in Missouri where our push for historic TAX CUTS all began. Six months ago I promised that we would cut taxes to bring Main Street roaring back - and that is exactly what is happening! https://t.co/4kPofEii3i Together we are MAKING AMERICA GREAT AGAIN! https://t.co/CUutL5SZxQ Today the House took major steps toward securing our schools by passing the STOP School Violence Act. We must put the safety of America's children FIRST by improving training and by giving schools and law enforcement better tools. A tragedy like Parkland can't happen ever again! Thank you for hosting! #MAGA https://t.co/9pHH60DVlX We cannot keep a blind eye to the rampant unfair trade practices against our Country! Five of our incredible @Cabinet Secretaries are testifying on the Hill this morning on the need to rebuild our Nation’s crumbling infrastructure. We need to build FAST &amp; we need to build for our FUTURE. Thank you @SenateCommerce for hosting this hearing! #InfrastructureInAmerica Perhaps at no time in history have the business fundamentals of U.S. companies been better than they are today! Hundreds of good people including very important Ambassadors and Judges are being blocked and/or slow walked by the Democrats in the Senate. Many important positions in Government are unfilled because of this obstruction. Worst in U.S. history! All across this nation we pray for our country and we THANK GOD for our United States Marines! Thank you. God Bless You. And God Bless America! https://t.co/vKXBd0CGH1 It was my great honor to deliver a message at the Marine Corps Air Station Miramar to our GREAT U.S. Military straight from the heart of the American People: We support you we thank you we love you - and we will always have your back! https://t.co/oCt1nH3DON,2749.47998,-0.575748109,0,12237.74023,0.13654449800000001,1,3291.38208,-0.572918414,0,True
336,2018-03-15, Continuing to monitor the heartbreaking bridge collapse at FIU - so tragic. Many brave First Responders rushed in to save lives. Thank you for your courage. Praying this evening for all who are affected. It was my honor to welcome Prime Minister Leo Varadkar of Ireland to the @WhiteHouse! https://t.co/ZT3WnIZR2L RT @WhiteHouse: Yesterday five @Cabinet Secretaries testified on the Hill on the need to rebuild our Nation's crumbling infrastructure. Pr… We do have a Trade Deficit with Canada as we do with almost all countries (some of them massive). P.M. Justin Trudeau of Canada a very good guy doesn’t like saying that Canada has a Surplus vs. the U.S.(negotiating) but they do...they almost all do...and that’s how I know! Larry Kudlow will be my Chief Economic Advisor as Director of the National Economic Council. Our Country will have many years of Great Economic &amp; Financial Success with low taxes unparalleled innovation fair trade and an ever expanding labor force leading the way! #MAGA Please join me with your thoughts and prayers for both aviators their families and our incredible @USNavy. https://t.co/60bHhrp8Y1,2747.330078,-0.07825423,0,12345.55957,0.8733450709999999,1,3291.112061,-0.008204491,0,True
337,2018-03-16, “U.S. Consumer Confidence Hits 14-Year High” https://t.co/tXJsSRoM64 It would be great for the Republican Party of Nevada and it’s unity if good guy Danny Tarkanian would run for Congress and Dean Heller who is doing a really good job could run for Senate unopposed! Our thoughts and prayers go out to the families and loved ones of the brave troops lost in the helicopter crash on the Iraq-Syria border yesterday. Their sacrifice in service to our country will never be forgotten. “President Donald J. Trump Delivers Remarks at the Shamrock☘️Bowl Presentation by Prime Minister Varadkar in the East Room of the White House” 🇺🇸🇮🇪 https://t.co/ZbogpAE09g,2752.01001,0.17005505,1,12389.58008,0.35530266299999996,1,3269.88208,-0.649258306,0,False
338,2018-03-19, RT @WhiteHouse: The opioid crisis has created stories of despair of shock but also stories of recovery &amp; hope. President Trump is asking e… A total WITCH HUNT with massive conflicts of interest! .@seanhannity on @foxandfriends now! Great! 8:18 A.M.,2712.919922,-1.440886172,0,12217.01953,-1.41246027,0,3279.251953,0.285732025,1,False
339,2018-03-20, Our Nation was founded by farmers. Our independence was won by farmers. And our continent was tamed by farmers. Our farmers always lead the way -- we are PROUD of them and we are DELIVERING for them! #NationalAgricultureDay The Democrats do not want to help DACA. Would be so easy to make a deal!,2716.939941,0.147961276,1,12307.33008,0.7337947909999999,1,3290.639893,0.34607068399999996,1,True
340,2018-03-21, .....They can help solve problems with North Korea Syria Ukraine ISIS Iran and even the coming Arms Race. Bush tried to get along but didn’t have the “smarts.” Obama and Clinton tried but didn’t have the energy or chemistry (remember RESET). PEACE THROUGH STRENGTH! I called President Putin of Russia to congratulate him on his election victory (in past Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing not a bad thing....... “Special Council is told to find crimes whether a crime exists or not. I was opposed to the selection of Mueller to be Special Council. I am still opposed to it. I think President Trump was right when he said there never should have been a Special Council appointed because..... ...there was no probable cause for believing that there was any crime collusion or otherwise or obstruction of justice!”  So stated by Harvard Law Professor Alan Dershowitz. “Special Council is told to find crimes wether crimes exist or not. I was opposed the the selection of Mueller to be Special Council I still am opposed to it. I think President Trump was right when he said there never should have been a Special Council appointed because..... Department of Justice should have urged the Supreme Court to at least hear the Drivers License case on illegal immigrants in Arizona. I agree with @LouDobbs. Should have sought review. AUSTIN BOMBING SUSPECT IS DEAD. Great job by law enforcement and all concerned!,2711.929932,-0.184739618,0,12309.15039,0.014788291,1,3280.951904,-0.29527982399999997,0,False
341,2018-03-22, I am pleased to announce that effective 4/9/18 @AmbJohnBolton will be my new National Security Advisor. I am very thankful for the service of General H.R. McMaster who has done an outstanding job &amp; will always remain my friend. There will be an official contact handover on 4/9. My honor Charlie - thank you! #MAGA https://t.co/ZbXFxNVMLP As a candidate I pledged that if elected I would use every lawful tool to combat unfair trade protect American workers and defend our national security.  Today we took another critical step to fulfill that commitment. https://t.co/7NBI0Dibmx https://t.co/nmzqos3BUA RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz Remember when they were saying during the campaign that Donald Trump is giving great speeches and drawing big crowds but he is spending much less money and not using social media as well as Crooked Hillary’s large and highly sophisticated staff. Well not saying that anymore! Crazy Joe Biden is trying to act like a tough guy. Actually he is weak both mentally and physically and yet he threatens me for the second time with physical assault. He doesn’t know me but he would go down fast and hard crying all the way. Don’t threaten people Joe! Democrats refused to take care of DACA. Would have been so easy but they just didn’t care. I had to fight for Military and start of Wall. Got $1.6 Billion to start Wall on Southern Border rest will be forthcoming. Most importantly got $700 Billion to rebuild our Military $716 Billion next year...most ever. Had to waste money on Dem giveaways in order to take care of military pay increase and new equipment.,2643.689941,-2.5812403319999997,0,12100.08008,-1.727842392,0,3263.47998,-0.535377085,0,True
342,2018-03-23, As a matter of National Security I've signed the Omnibus Spending Bill. I say to Congress: I will NEVER sign another bill like this again. To prevent this omnibus situation from ever happening again I'm calling on Congress to give me a line-item veto for all govt spending bills! https://t.co/kYwMk5AE5k Obama Administration legalized bump stocks. BAD IDEA. As I promised today the Department of Justice will issue the rule banning BUMP STOCKS with a mandated comment period. We will BAN all devices that turn legal weapons into illegal machine guns. News conference at the White House concerning the Omnibus Spending Bill.  1:00 P.M. I am considering a VETO of the Omnibus Spending Bill based on the fact that the 800000 plus DACA recipients have been totally abandoned by the Democrats (not even mentioned in Bill) and the BORDER WALL which is desperately needed for our National Defense is not fully funded. DACA was abandoned by the Democrats. Very unfair to them! Would have been tied to desperately needed Wall. House Intelligence Committee votes to release final report. FINDINGS: (1) No evidence provided of Collusion between Trump Campaign &amp; Russia. (2)  The Obama Administrations Post election response was insufficient. (3) Clapper provided inconsistent testimony on media contacts.,2588.26001,-2.14159052,0,11886.30957,-1.798459873,0,3152.760986,-3.5118105839999996,0,True
343,2018-03-26, Great news! #MAGA https://t.co/mRQGRJkozC So much Fake News. Never been more voluminous or more inaccurate. But through it all our country is doing great! The economy is looking really good. It has been many years that we have seen these kind of numbers. The underlying strength of companies has perhaps never been better. .@HowieCarrShow just wrote a book which everyone is talking about. He was a great help. He is a veteran journalist who had a great influence in NH and beyond. He calls it the most amazing political campaign of modern times. The book is called “What Really Happened.” Enjoy! #MAGA https://t.co/jYhjpoJKHe,2658.550049,2.643923857,1,11787.25977,-0.840312388,0,3133.721924,-0.60755429,0,False
344,2018-03-27, I am very pleased to welcome the opioid memorial to the President's Park in April. I encourage all to visit and remember those who we have lost to this deadly epidemic. We will keep fighting until we defeat the opioid crisis! https://t.co/ZM7AYJyECr RT @realDonaldTrump: Because of the $700 &amp; $716 Billion Dollars gotten to rebuild our Military many jobs are created and our Military is a… Trade talks going on with numerous countries that for many years have not treated the United States fairly. In the end all will be happy!,2612.6201170000004,-1.7580026919999998,0,11970.83008,1.533480225,1,3166.6489260000003,1.039805888,1,False
345,2018-03-28, ....In the interim Hon. Robert Wilkie of DOD will serve as Acting Secretary. I am thankful for Dr. David Shulkin’s service to our country and to our GREAT VETERANS! I am pleased to announce that I intend to nominate highly respected Admiral Ronny L. Jackson MD as the new Secretary of Veterans Affairs.... Great briefing this afternoon on the start of our Southern Border WALL! https://t.co/pmCNoxxlkH ....release known dangerous criminals into communities across the State. All citizens have the right to be protected by Federal law and strong borders. My Administration stands in solidarity with the brave citizens in Orange County defending their rights against California's illegal and unconstitutional Sanctuary policies. California's Sanctuary laws.... .@USTradeRep just announced an agreement in principle with South Korea on KORUS! A great deal for American and Korean workers. Let’s now focus on our important security relationship. Received message last night from XI JINPING of China that his meeting with KIM JONG UN went very well and that KIM looks forward to his meeting with me. In the meantime and unfortunately maximum sanctions and pressure must be maintained at all cost! For years and through many administrations everyone said that peace and the denuclearization of the Korean Peninsula was not even a small possibility. Now there is a good chance that Kim Jong Un will do what is right for his people and for humanity. Look forward to our meeting! THE SECOND AMENDMENT WILL NEVER BE REPEALED! As much as Democrats would like to see this happen and despite the words yesterday of former Supreme Court Justice Stevens NO WAY. We need more Republicans in 2018 and must ALWAYS hold the Supreme Court!,2605.0,-0.292518887,0,11940.70996,-0.252247288,0,3122.290039,-1.420716412,0,True
346,2018-03-29, Washington spent trillions building up foreign countries while allowing OUR OWN infrastructure to fall into a state of total disrepair. No more! It's time to REBUILD and we will do it with American WORKERS American GRIT and American PRIDE! https://t.co/Q9rPZi2D2s JOBS JOBS JOBS! Unemployment claims have fallen to a 45-year low. Together we are making the economy great again! https://t.co/pN2TE5HDQm We are going to REBUILD our crumbling infrastructure and there is no better place to begin this campaign than in the Great State of Ohio. A tremendous honor to be here today at a state-of-the-art training site where the skills of the American Worker are forged and refined! https://t.co/bU3KS62c0x I have stated my concerns with Amazon long before the Election. Unlike others they pay little or no taxes to state &amp; local governments use our Postal System as their Delivery Boy (causing tremendous loss to the U.S.) and are putting many thousands of retailers out of business!,2640.8701170000004,1.3582688809999999,1,12096.73047,1.289774195,1,3160.5310059999997,1.209953863,1,True
347,2018-04-03, Was just briefed on the shooting at YouTube’s HQ in San Bruno California. Our thoughts and prayers are with everybody involved. Thank you to our phenomenal Law Enforcement Officers and First Responders that are currently on the scene. WE WILL PROTECT OUR SOUTHERN BORDER! https://t.co/Z7fqQKcnez Today it was my honor to welcome Estonia President @KerstiKaljulaid Lithuania President @Grybauskaite_LT and Latvia President @Vejonis to the @WhiteHouse. Congratulations on your 100th anniversaries of independence! #BalticSummit: https://t.co/XAchZ3zUSe https://t.co/RRftyTGEvb I am right about Amazon costing the United States Post Office massive amounts of money for being their Delivery Boy. Amazon should pay these costs (plus) and not have them bourne by the American Taxpayer. Many billions of dollars. P.O. leaders don’t have a clue (or do they?)! Thank you to Rasmussen for the honest polling. Just hit 50% which is higher than Cheatin’ Obama at the same time in his Administration. Check out the fact that you can’t get a job at ratings challenged @CNN unless you state that you are totally anti-Trump? Little Jeff Zuker whose job is in jeopardy is not having much fun lately. They should clean up and strengthen CNN and get back to honest reporting! The big Caravan of People from Honduras now coming across Mexico and heading to our “Weak Laws” Border had better be stopped before it gets there. Cash cow NAFTA is in play as is foreign aid to Honduras and the countries that allow this to happen. Congress MUST ACT NOW! The Fake News Networks those that knowingly have a sick and biased AGENDA are worried about the competition and quality of Sinclair Broadcast. The “Fakers” at CNN NBC ABC &amp; CBS have done so much dishonest reporting that they should only be allowed to get awards for fiction! #AutismAwarenessDay #LightItUpBlue https://t.co/JAzSE6yEes “President Trump's approval rate among likely U.S. voters hit 50 percent on Monday which puts him higher than former President Barack Obama's score at the same point into his first term according to a new poll.” Via: @Anna_Giaritelli @DCExaminer https://t.co/ZzycNoDCQJ 39% of my nominations including Diplomats to foreign lands have not been confirmed due to Democrat obstruction and delay. At this rate it would take more than 7 years before I am allowed to have these great people start working. Never happened before. Disgraceful! Honduras Mexico and many other countries that the U.S. is very generous to sends many of their people to our country through our WEAK IMMIGRATION POLICIES. Caravans are heading here. Must pass tough laws and build the WALL. Democrats allow open borders drugs and crime! As ridiculous as it sounds the laws of our country do not easily allow us to send those crossing our Southern Border back where they came from. A whole big wasted procedure must take place. Mexico &amp; Canada have tough immigration laws whereas ours are an Obama joke. ACT CONGRESS,2614.449951,1.245771333,1,12002.4502,-0.7855085629999999,0,3136.633057,-0.84631825,0,True
348,2018-04-04, “Still Rising: Rasmussen Poll Shows Donald Trump Approval Ratings Now at 51 Percent” https://t.co/q80PaE0gQo Today we honor Dr. Martin Luther King Jr. on the 50th anniversary of his assassination. Earlier this year I spoke about Dr. King’s legacy of justice and peace and his impact on uniting Americans. #MLK50 Proclamation: https://t.co/XXtPO0VX5A https://t.co/SH0esMSyMT Our thoughts and prayers are with the four U.S. Marines from the 3rd Marine Aircraft Wing who lost their lives in yesterday’s Southern California helicopter crash. We pray for their families and our great @USMC. When you’re already $500 Billion DOWN you can’t lose! We are not in a trade war with China that war was lost many years ago by the foolish or incompetent people who represented the U.S. Now we have a Trade Deficit of $500 Billion a year with Intellectual Property Theft of another $300 Billion. We cannot let this continue! Our Border Laws are very weak while those of Mexico &amp; Canada are very strong. Congress must change these Obama era and other laws NOW! The Democrats stand in our way - they want people to pour into our country unchecked....CRIME! We will be taking strong action today.,2644.689941,1.143422884,1,11957.90039,-0.37255540299999995,0,3131.111084,-0.176358259,0,True
349,2018-04-09, Great @Cabinet meeting at the @WhiteHouse this morning! https://t.co/kzmfovwUeb https://t.co/7AgbwbFNuw The Democrats are not doing what’s right for our country. I will not rest until we have secured our borders and restored the rule of law! https://t.co/zKGgPlaadS RT @StateDept: .@POTUS Trump condemns the heinous attack on innocent Syrians with banned chemical weapons. #Syria https://t.co/qiEahlL3Ah When a car is sent to the United States from China there is a Tariff to be paid of 2 1/2%. When a car is sent to China from the United States there is a Tariff to be paid of 25%. Does that sound like free or fair trade.  No it sounds like STUPID TRADE -  going on for years! Congratulations to Patrick Reed on his great and courageous MASTERS win! When Patrick had his amazing win at Doral 5 years ago people saw his great talent and a bright future ahead. Now he is the Masters Champion!,2613.159912,0.33254532,1,12261.75,0.167027292,1,3138.293945,0.22887789100000003,1,True
350,2018-04-10, Today it was my great honor to welcome the 2017 NCAA Football National Champion Alabama Crimson Tide - to the White House. Congratulations! #RollTidehttps://t.co/hF5EZHlSVS https://t.co/JfGue4IIs1 Very thankful for President Xi of China’s kind words on tariffs and automobile barriers...also his enlightenment on intellectual property and technology transfers. We will make great progress together! Very thankful for President Xi of China’s kind words on tarrifs and automobile barriers...also his enlightenment on intellectual property and technology transfers. We will make great progress together! Last night it was my great honor to host America’s senior defense and military leaders for dinner at the White House. America’s military is the GREATEST fighting force in the history of the world. They all have my pledge of unwavering commitment to our men and women in uniform! https://t.co/BjWKcMX0iL A TOTAL WITCH HUNT!!! Attorney–client privilege is dead!,2656.8701170000004,1.645176583,1,12397.32031,1.093545295,1,3190.322021,1.630809544,1,True
351,2018-04-11, Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl “Trump just took a giant step towards actual welfare reform” https://t.co/LQlACDDLug RT @StateDept: .@POTUS Trump at Signing of #FOSTA #SESTA bill: We are going to do everything in our power to make sure traffickers are brou… The @WhiteHouse is partnering with @Interior and @NatlParkService to bring the @NSCsafety's “Prescribed to Death” Opioid Memorial to the Ellipse - beginning tomorrow April 12th to April 18th. More information: https://t.co/z4FPQxt4Bl https://t.co/XvScPqvAkQ Speaker Paul Ryan is a truly good man and while he will not be seeking re-election he will leave a legacy of achievement that nobody can question. We are with you Paul! Much of the bad blood with Russia is caused by the Fake &amp; Corrupt Russia Investigation headed up by the all Democrat loyalists or people that worked for Obama. Mueller is most conflicted of all (except Rosenstein who signed FISA &amp; Comey letter). No Collusion so they go crazy! Our relationship with Russia is worse now than it has ever been and that includes the Cold War. There is no reason for this. Russia needs us to help with their economy something that would be very easy to do and we need all nations to work together. Stop the arms race? Russia vows to shoot down any and all missiles fired at Syria. Get ready Russia  because they will be coming nice and new and “smart!” You shouldn’t be partners with a Gas Killing Animal who kills his people and enjoys it! ....doing things that nobody thought possible despite the never ending and corrupt Russia Investigation which takes tremendous time and focus. No Collusion or Obstruction (other than I fight back) so now they do the Unthinkable and RAID a lawyers office for information! BAD! So much Fake News about what is going on in the White House. Very calm and calculated with a big focus on open and fair trade with China the coming North Korea meeting and of course the vicious gas attack in Syria. Feels great to have Bolton &amp; Larry K on board. I (we) are The Failing New York Times wrote another phony story. It was political pundit Doug Schoen not a Ukrainian businessman who asked me to do a short speech by phone (Skype) hosted by Doug in Ukraine. I was very positive about Ukraine-another negative to the Fake Russia  C story!,2642.189941,-0.555606384,0,12293.969729999999,-0.840660814,0,3208.082031,0.553602116,1,True
352,2018-04-12, America’s greatest treasure is our people – and my Administration HEARS YOUR VOICE and HAS YOUR BACK. We are fighting to give every American a future of dignity purpose and pride. AMERICAN SPIRIT is back! #TaxCuts https://t.co/oSGZe0irBf Thank you to all of the American workers who travelled here today! This event is dedicated to YOU: the hardworking Americans who make this nation run. You love your country you provide for your family you have PRIDE in your work and you cherish our GREAT AMERICAN FLAG! #TaxCuts https://t.co/RwaLpCRPh5 Just had an Agricultural Roundtable with memembers of Congress and Governors.I will be making remarks on the large scale TAX CUTS given to American families and workers at 1:45 P.M. from the Rose Garden. Join me live: https://t.co/XAchZ3zUSe https://t.co/Dqe8QhpDAZ I have agreed with the historically cooperative disciplined approach that we have engaged in with Robert Mueller (Unlike the Clintons!). I have full confidence in Ty Cobb my Special Counsel and have been fully advised throughout each phase of this process. On Yom HaShoah we remember the six million Jews slaughtered in the Holocaust. With each passing year our duty to remember this atrocity increases as we pledge #NeverAgain. #HolocaustRemembranceDay https://t.co/tyga4VtjLT Good luck to Mike Pompeo during his Confirmation Hearing today. He will be a great Secretary of State! Never said when an attack on Syria would take place. Could be very soon or not so soon at all! In any event the United States under my Administration has done a great job of ridding the region of ISIS. Where is our “Thank you America?” California Governor Jerry Brown is doing the right thing and sending the National Guard to the Border. Thank you Jerry good move for the safety of our Country! If I wanted to fire Robert Mueller in December as reported by the Failing New York Times I would have fired him. Just more Fake News from a biased newspaper! Big show tonight on @seanhannity! 9:00 P.M. on @FoxNews,2663.98999,0.818323233,1,12415.00977,0.974949205,1,3180.157959,-0.8780718559999999,0,False
353,2018-04-13, DOJ just issued the McCabe report - which is a total disaster. He LIED! LIED! LIED! McCabe was totally controlled by Comey - McCabe is Comey!! No collusion all made up by this den of thieves and lowlifes! We are bringing back our factories we are bringing back our jobs and we are bringing back those four beautiful words: MADE IN THE USA! https://t.co/grABSrYUBX ....untruthful slime ball who was as time has proven a terrible Director of the FBI. His handling of the Crooked Hillary Clinton case and the events surrounding it will go down as one of the worst “botch jobs” of history. It was my great honor to fire James Comey! James Comey is a proven LEAKER &amp; LIAR. Virtually everyone in Washington thought he should be fired for the terrible job he did-until he was in fact fired. He leaked CLASSIFIED information for which he should be prosecuted. He lied to Congress under OATH. He is a weak and..... Tremendous pressure is building like never before for the Border Wall and an end to crime cradling Sanctuary Cities. Started the Wall in San Diego where the people were pushing really hard to get it. They will soon be protected! Would only join TPP if the deal were substantially better than the deal offered to Pres. Obama. We already have BILATERAL deals with six of the eleven nations in TPP and are working to make a deal with the biggest of those  nations Japan who has hit us hard on trade for years!,2656.300049,-0.28949820600000004,0,12442.40039,0.220139395,1,3159.052002,-0.668110464,0,True
354,2018-04-16, Russia and China are playing the Currency Devaluation game as the U.S. keeps raising interest rates. Not acceptable! Comey drafted the Crooked Hillary exoneration long before he talked to her (lied in Congress to Senator G) then based his decisions on her poll numbers. Disgruntled he McCabe and the others committed many crimes!,2677.840088,0.8043810790000001,1,12391.41016,-0.411496628,0,3110.6489260000003,-1.556044322,0,False
355,2018-04-17, States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to traditional tax paying stores! RT @IvankaTrump: Great to be with Secretary Mnuchin &amp; former Governor Sununu in Derry NH on #TaxDay to highlight the tremendous benefits o… RT @FoxBusiness: WATCH LIVE: @IvankaTrump and @stevenmnuchin1 host tax event on Tax Day in New Hampshire. (Courtesy: WBZ) https://t.co/C3zr… Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens including aggravated felons. This is a public safety crisis that can only be fixed by.... ....Congress – House and Senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed from our society. Keep America Safe! Welcome Prime Minister Abe! https://t.co/538EYyfWDq Rasmussen just came out at 51% Approval despite the Fake News Media. They were one of the three most accurate on Election Day. Just about the most inaccurate were CNN and ABC News/Washington Post and they haven’t changed (get new pollsters). Much of the media is a Scam! Getting ready to meet Prime Minister Abe of Japan a truly fine gentleman! RT @NFIB: Our Optimism Index reached its 16th consecutive month in the top 5% of 45 years of survey readings – and it was the 1st time in 3… RT @VP: Thanks to the historic TRUMP TAX CUTS today marks the last time the American people will file taxes under a complicated &amp; outdated… RT @RepKevinBrady: Starting next year you will be able to file under the new tax law which means MORE money in your pocket – all without… RT @WhiteHouse: Syrian President Bashar al-Assad’s April 7 attack on innocent civilians violated international law the Chemical Weapons Co… RT @WhiteHouse: Out with the old in with the new: tax cuts and reforms that look out for hardworking taxpayers ⬇️https://t.co/eEHFWkG8xm RT @WhiteHouse: President Trump's tax cuts will generate greater economic opportunities for all. https://t.co/kcTsLNN1Uu Looks like Jerry Brown and California are not looking for safety and security along their very porous Border. He cannot come to terms for the National Guard to patrol and protect the Border. The high crime rate will only get higher. Much wanted Wall in San Diego already started! So many people are seeing the benefits of the Tax Cut Bill. Everyone is talking really nice to see! I am in Florida and looking forward to my meeting with Prime Minister Abe of Japan. Working on Trade and Military Security. Employment is up Taxes are DOWN. Enjoy! RT @GOPChairwoman: Crumbs are still coming. #MAGAhttps://t.co/JFZL6czboZ RT @WaysandMeansGOP: Tomorrow is #TaxDay and the good news is this is the last year you will have to file using the old broken code. Check… RT @IvankaTrump: Looking forward to traveling to Manchester NH tomorrow with Sec @stevenmnuchin1 to celebrate the last #TaxDay under the o… RT @GOP: Our entire RNC family offers prayers of comfort and peace for Barbara Bush and the entire Bush family. RT @GOPChairwoman: Comey’s misconduct once led both Republicans and Democrats to call for his firing. His reputation rehabilitation book to… RT @GOPChairwoman: We’re in a prime position to defend our majorities in 2018. Let’s defy history. #MAGA #LeadRighthttps://t.co/fo8g0pSjWQ,2706.389893,1.054903622,1,12585.57031,1.542720371,1,3066.7971190000003,-1.429889402,0,True
356,2018-04-18, Great working luncheon with U.S. and Japanese Delegations this afternoon! https://t.co/ywU2CEih8b Prime Minister @AbeShinzo of Japan and myself this morning building an even deeper and better relationship while playing a quick round of golf at Trump International Golf Club. https://t.co/YqU7pHiFoU Best wishes to Prime Minister @Netanyahu and all of the people of Israel on the 70th Anniversary of your Great Independence. We have no better friends anywhere. Looking forward to moving our Embassy to Jerusalem next month! Slippery James Comey the worst FBI Director in history was not fired because of the phony Russia investigation where by the way there was NO COLLUSION (except by the Dems)! Mike Pompeo met with Kim Jong Un in North Korea last week. Meeting went very smoothly and a good relationship was formed. Details of Summit are being worked out now. Denuclearization will be a great thing for World but also for North Korea! A sketch years later about a nonexistent man. A total con job playing the Fake News Media for Fools (but they know it)! https://t.co/9Is7mHBFda There is a Revolution going on in California. Soooo many Sanctuary areas want OUT of this ridiculous crime infested &amp; breeding concept. Jerry Brown is trying to back out of the National Guard at the Border but the people of the State are not happy. Want Security &amp; Safety NOW! RT @AbeShinzo: フロリダに到着し、早速トランプ大統領との首脳会談に臨みました。今日は、大半を北朝鮮問題に費やし、非常に重要な点で認識を一致させることができました。「日本のために最善となるようベストを尽くす」トランプ大統領は、来る米朝首脳会談で拉致問題を取り上げ… RT @IvankaTrump: This year’s #TaxDay is the last time you’ll have to file your taxes through an outdated broken system. #BYE-BYE https://t… RT @realDonaldTrump: States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to tr… RT @realDonaldTrump: Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens i… RT @realDonaldTrump: ....Congress – House and Senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed f… While Japan and South Korea would like us to go back into TPP I don’t like the deal for the United States. Too many contingencies and no way to get out if it doesn’t work. Bilateral deals are far more efficient profitable and better for OUR workers. Look how bad WTO is to U.S. Pastor Andrew Brunson a fine gentleman and Christian leader in the United States is on trial and being persecuted in Turkey for no reason. They call him a Spy but I am more a Spy than he is. Hopefully he will be allowed to come home to his beautiful family where he belongs! It is my great honor to host @JPN_PMO @AbeShinzo! https://t.co/QxMpCGRycF .@FLOTUS Melania and I join the Nation in celebrating the life of Barbara Bush: https://t.co/4OW72iddQx .@FLOTUS Melania and I join the Nation in celebrating the life of Barbara Bush: https://t.co/4NzyjxqAFM,2708.639893,0.08306752099999999,1,12590.83008,0.041774569,1,3091.3989260000003,0.7958146970000001,1,True
